post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,followers_gained,caption_length,hashtags_count,performance_bucket_label,engagement_rate,total_engagement,follower_growth_rate,impression_reach_ratio
IG0021250,17,creator,15923,carousel,Technology,Home Feed,0,22-06-2025 16:00,22-06-2025,16,Sunday,443,10,22,82,7225,10194,95,124,7,high,7.709342561,557,0.59662124,1.410934256
IG0021251,13,creator,5824,image,Lifestyle,Reels Feed,0,29-10-2025 20:00,29-10-2025,20,Wednesday,82,2,3,12,2454,3505,965,112,4,medium,4.034229829,99,16.56936813,1.428280359
IG0021252,2,creator,22291,image,Fitness,External,0,25-07-2025 12:00,25-07-2025,12,Friday,316,8,14,43,4636,6290,510,117,10,viral,8.218291631,381,2.287918891,1.35677308
IG0021253,20,creator,31095,carousel,Travel,Home Feed,0,29-07-2025 23:00,29-07-2025,23,Tuesday,315,9,16,39,6988,10744,103,136,9,medium,5.423583286,379,0.331242965,1.537492845
IG0021254,6,brand,10034,carousel,Technology,Hashtags,1,14-10-2025 18:00,14-10-2025,18,Tuesday,0,5,4,24,6290,7844,626,106,5,low,0.524642289,33,6.23878812,1.247058824
IG0021255,1,creator,9461,image,Photography,Profile,0,29-10-2025 17:00,29-10-2025,17,Wednesday,480,20,33,85,8325,11028,122,115,9,high,7.423423423,618,1.289504281,1.324684685
IG0021256,8,brand,15986,image,Comedy,Profile,0,11-04-2025 17:00,11-04-2025,17,Friday,70,2,4,8,2966,4630,136,121,7,low,2.8320971,84,0.850744401,1.561024949
IG0021257,18,creator,7486,reel,Fashion,Explore,0,06-10-2025 03:00,06-10-2025,3,Monday,481,11,17,69,7502,10626,53,101,6,high,7.704612103,578,0.707988245,1.416422287
IG0021258,4,creator,4972,carousel,Food,Reels Feed,0,28-09-2025 06:00,28-09-2025,6,Sunday,95,2,1,0,5433,6914,833,116,8,low,1.803791644,98,16.7538214,1.272593411
IG0021259,5,brand,10739,reel,Technology,External,1,11-02-2025 17:00,11-02-2025,17,Tuesday,98,2,1,12,2255,3209,371,120,10,medium,5.011086475,113,3.45469783,1.423059867
IG0021260,5,creator,10739,carousel,Comedy,Reels Feed,1,23-05-2025 21:00,23-05-2025,21,Friday,107,1,6,14,3399,4389,231,128,6,medium,3.765813475,128,2.151038272,1.291262136
IG0021261,15,creator,8167,image,Music,Hashtags,0,30-07-2025 12:00,30-07-2025,12,Wednesday,798,14,39,142,25163,38046,963,104,8,medium,3.946270318,993,11.79135545,1.511981878
IG0021262,10,creator,4542,carousel,Technology,Profile,0,11-07-2025 06:00,11-07-2025,6,Friday,245,5,10,27,5301,6942,900,124,8,high,5.414072816,287,19.81505945,1.309564233
IG0021263,8,creator,15986,carousel,Photography,Home Feed,1,21-07-2025 11:00,21-07-2025,11,Monday,190,8,18,27,2513,3378,340,131,11,viral,9.669717469,243,2.126861003,1.344210107
IG0021264,7,creator,3551,carousel,Technology,Profile,1,27-09-2025 22:00,27-09-2025,22,Saturday,582,15,38,81,8028,11020,974,134,3,viral,8.918784255,716,27.42889327,1.372695566
IG0021265,12,creator,13798,carousel,Fitness,Reels Feed,0,21-07-2025 16:00,21-07-2025,16,Monday,162,0,12,27,684,978,376,115,8,viral,29.38596491,201,2.725032613,1.429824561
IG0021266,11,creator,9044,carousel,Music,Explore,0,04-04-2025 07:00,04-04-2025,7,Friday,106,5,4,0,2051,2482,998,123,15,high,5.607020965,115,11.03494029,1.210141394
IG0021267,13,brand,5824,carousel,Travel,Profile,1,28-04-2025 02:00,28-04-2025,2,Monday,53,2,4,10,1840,2616,746,104,10,medium,3.75,69,12.80906593,1.42173913
IG0021268,15,brand,8167,image,Beauty,Profile,0,15-05-2025 12:00,15-05-2025,12,Thursday,154,4,9,22,3526,4148,337,118,7,high,5.360181509,189,4.126362189,1.176403857
IG0021269,17,brand,15923,image,Fashion,Hashtags,0,10-11-2025 06:00,10-11-2025,6,Monday,196,3,15,21,5397,8419,267,137,12,medium,4.354270891,235,1.676819695,1.559940708
IG0021270,18,creator,7486,carousel,Travel,Profile,0,24-08-2025 05:00,24-08-2025,5,Sunday,332,8,22,46,6289,9844,526,107,9,high,6.487517888,408,7.026449372,1.565272698
IG0021271,8,creator,15986,carousel,Food,Reels Feed,0,14-11-2025 02:00,14-11-2025,2,Friday,458,17,32,64,6769,8403,278,135,10,viral,8.435514847,571,1.739021644,1.241394593
IG0021272,6,creator,10034,image,Technology,Reels Feed,0,28-02-2025 17:00,28-02-2025,17,Friday,196,2,7,36,6279,8917,284,103,6,medium,3.838190795,241,2.830376719,1.420130594
IG0021273,11,brand,9044,carousel,Lifestyle,External,0,23-02-2025 03:00,23-02-2025,3,Sunday,144,3,6,18,4089,5998,212,120,6,medium,4.181951577,171,2.344095533,1.466862314
IG0021274,9,creator,6916,carousel,Technology,Profile,0,08-11-2025 15:00,08-11-2025,15,Saturday,499,9,22,68,6300,9144,722,124,11,viral,9.492063492,598,10.43956044,1.451428571
IG0021275,5,creator,10739,image,Music,External,0,21-07-2025 16:00,21-07-2025,16,Monday,317,15,18,0,15093,23129,348,107,4,low,2.318955807,350,3.240525189,1.532432253
IG0021276,7,creator,3551,carousel,Fitness,External,0,20-09-2025 09:00,20-09-2025,9,Saturday,82,3,4,8,3941,5616,795,119,11,low,2.461304238,97,22.3880597,1.425019031
IG0021277,15,creator,8167,image,Technology,Reels Feed,0,13-12-2024 12:00,13-12-2024,12,Friday,237,7,11,34,3412,5075,129,104,6,high,8.47010551,289,1.579527366,1.487397421
IG0021278,4,brand,4972,carousel,Food,Profile,0,15-04-2025 22:00,15-04-2025,22,Tuesday,186,3,10,32,6574,8619,726,114,3,medium,3.513842409,231,14.60176991,1.311073928
IG0021279,19,brand,3447,carousel,Photography,Explore,0,31-10-2025 02:00,31-10-2025,2,Friday,0,18,33,93,9480,14425,718,111,8,high,1.518987342,144,20.82970699,1.521624473
IG0021280,13,brand,5824,carousel,Technology,Reels Feed,0,30-01-2025 12:00,30-01-2025,12,Thursday,73,2,4,14,2539,3818,750,115,13,low,3.662859393,93,12.87774725,1.503741631
IG0021281,1,creator,9461,reel,Travel,Explore,0,22-10-2025 01:00,22-10-2025,1,Wednesday,345,14,10,57,5766,8886,838,97,9,high,7.388137357,426,8.85741465,1.541103018
IG0021282,1,creator,9461,image,Beauty,Explore,1,03-07-2025 20:00,03-07-2025,20,Thursday,603,17,30,92,7886,8769,529,116,9,viral,9.409079381,742,5.591375119,1.111970581
IG0021283,14,creator,3083,reel,Lifestyle,Explore,1,01-09-2025 22:00,01-09-2025,22,Monday,177,6,11,36,4035,4948,587,132,11,high,5.700123916,230,19.0398962,1.226270136
IG0021284,9,creator,6916,image,Food,External,1,25-10-2025 16:00,25-10-2025,16,Saturday,162,3,7,28,4729,6852,726,124,9,medium,4.229223937,200,10.49739734,1.448932121
IG0021285,12,brand,13798,carousel,Food,Reels Feed,0,27-12-2024 16:00,27-12-2024,16,Friday,128,5,9,17,1835,2018,681,106,9,viral,8.664850136,159,4.935497898,1.09972752
IG0021286,18,creator,7486,image,Music,External,0,13-05-2025 07:00,13-05-2025,7,Tuesday,188,3,4,33,2803,3771,278,110,8,viral,8.134141991,228,3.713598718,1.345344274
IG0021287,9,brand,6916,carousel,Food,Profile,1,11-05-2025 20:00,11-05-2025,20,Sunday,38,3,2,9,2079,3275,581,126,12,low,2.501202501,52,8.400809717,1.575276575
IG0021288,8,brand,15986,image,Lifestyle,External,0,05-08-2025 23:00,05-08-2025,23,Tuesday,627,21,34,98,9390,14424,882,130,7,high,8.306709265,780,5.517327662,1.536102236
IG0021289,14,creator,3083,reel,Travel,Reels Feed,0,31-01-2025 10:00,31-01-2025,10,Friday,655,16,35,77,10828,16631,931,113,10,high,7.231252309,783,30.19785923,1.535925379
IG0021290,9,creator,6916,reel,Beauty,Reels Feed,0,16-10-2025 02:00,16-10-2025,2,Thursday,715,26,37,105,11896,15516,289,116,5,high,7.42266308,883,4.178716021,1.304303968
IG0021291,20,creator,31095,carousel,Comedy,Home Feed,1,09-12-2024 17:00,09-12-2024,17,Monday,0,0,3,20,2170,2460,328,115,7,high,1.059907834,23,1.054831967,1.133640553
IG0021292,2,creator,22291,reel,Technology,Profile,0,03-12-2024 06:00,03-12-2024,6,Tuesday,234,5,16,44,3065,3794,722,110,5,viral,9.755301794,299,3.238975371,1.237846656
IG0021293,1,creator,9461,carousel,Food,Profile,0,12-08-2025 05:00,12-08-2025,5,Tuesday,99,5,6,12,1672,1898,317,107,5,viral,7.296650718,122,3.350597188,1.135167464
IG0021294,13,creator,5824,reel,Photography,External,1,04-01-2025 03:00,04-01-2025,3,Saturday,136,3,8,25,2735,4360,633,122,7,high,6.288848263,172,10.86881868,1.594149909
IG0021295,10,creator,4542,image,Fitness,External,1,30-11-2024 22:00,30-11-2024,22,Saturday,152,3,11,24,3305,4011,133,109,6,high,5.748865356,190,2.928225451,1.213615734
IG0021296,8,creator,15986,carousel,Photography,Hashtags,1,16-04-2025 08:00,16-04-2025,8,Wednesday,574,0,20,71,10237,13617,341,121,10,high,6.496043763,665,2.133116477,1.330174856
IG0021297,7,brand,3551,image,Travel,Reels Feed,0,29-07-2025 08:00,29-07-2025,8,Tuesday,476,18,20,73,8425,10906,466,111,11,viral,6.96735905,587,13.12306393,1.294480712
IG0021298,12,creator,13798,image,Comedy,Profile,1,31-03-2025 02:00,31-03-2025,2,Monday,119,4,3,18,6061,9132,652,133,6,low,2.37584557,144,4.725322511,1.506682066
IG0021299,17,creator,15923,carousel,Music,Hashtags,0,29-07-2025 16:00,29-07-2025,16,Tuesday,309,0,10,61,5029,7970,858,126,4,high,7.55617419,380,5.388431828,1.584808113
IG0021300,12,creator,13798,carousel,Travel,Profile,1,12-10-2025 03:00,12-10-2025,3,Sunday,163,5,7,22,5760,9023,513,128,12,low,3.420138889,197,3.717930135,1.566493056
IG0021301,16,creator,9696,image,Photography,External,0,25-08-2025 09:00,25-08-2025,9,Monday,394,8,27,70,12895,15077,44,126,5,medium,3.869716945,499,0.45379538,1.169212873
IG0021302,10,brand,4542,image,Lifestyle,Home Feed,0,07-02-2025 12:00,07-02-2025,12,Friday,117,2,9,13,4952,5759,11,123,11,medium,2.84733441,141,0.24218406,1.162964459
IG0021303,12,brand,13798,reel,Technology,Hashtags,0,09-01-2025 16:00,09-01-2025,16,Thursday,674,28,35,118,9008,10990,325,129,12,viral,9.491563055,855,2.355413828,1.220026643
IG0021304,11,creator,9044,image,Travel,Reels Feed,1,26-07-2025 22:00,26-07-2025,22,Saturday,552,18,21,69,8301,9182,747,132,9,viral,7.950849295,660,8.259619637,1.106131791
IG0021305,14,creator,3083,reel,Fashion,Hashtags,0,09-11-2025 17:00,09-11-2025,17,Sunday,1315,32,0,182,16544,25961,397,106,13,viral,9.242021277,1529,12.87706779,1.569209381
IG0021306,20,creator,31095,image,Technology,Profile,0,29-06-2025 23:00,29-06-2025,23,Sunday,2841,102,162,0,12864,20041,725,130,6,viral,24.13712687,3105,2.33156456,1.557913557
IG0021307,13,creator,5824,image,Fashion,Profile,0,26-02-2025 04:00,26-02-2025,4,Wednesday,232,7,14,30,8174,12016,488,144,4,low,3.462197211,283,8.379120879,1.470026915
IG0021308,2,brand,22291,reel,Food,Explore,1,07-12-2024 15:00,07-12-2024,15,Saturday,52,1,4,6,4606,5587,859,128,6,low,1.367781155,63,3.853573191,1.212983066
IG0021309,20,brand,31095,image,Fitness,External,0,21-07-2025 16:00,21-07-2025,16,Monday,30,0,0,6,2571,3773,508,131,8,low,1.400233372,36,1.633703168,1.467522365
IG0021310,7,brand,3551,image,Travel,Hashtags,0,25-11-2024 17:00,25-11-2024,17,Monday,620,18,34,92,8787,10170,379,109,13,viral,8.69466257,764,10.67304985,1.157391601
IG0021311,1,brand,9461,image,Technology,Hashtags,0,21-04-2025 15:00,21-04-2025,15,Monday,60,2,0,8,2800,3215,382,125,11,low,2.5,70,4.037628158,1.148214286
IG0021312,3,creator,10018,carousel,Music,Profile,1,14-02-2025 03:00,14-02-2025,3,Friday,28,2,0,5,2484,3050,265,128,9,low,1.409017713,35,2.645238571,1.227858293
IG0021313,20,creator,31095,reel,Fashion,Reels Feed,0,09-03-2025 18:00,09-03-2025,18,Sunday,222,6,11,28,5764,8131,523,120,11,medium,4.632199861,267,1.681942434,1.410652325
IG0021314,12,creator,13798,carousel,Beauty,Profile,0,16-02-2025 15:00,16-02-2025,15,Sunday,210,7,15,28,6326,10082,145,120,3,low,4.110022131,260,1.050876939,1.59374012
IG0021315,5,creator,10739,image,Photography,Profile,0,26-10-2025 12:00,26-10-2025,12,Sunday,198,7,11,35,14418,22692,92,117,8,low,1.740879456,251,0.856690567,1.573866001
IG0021316,12,creator,13798,image,Technology,Reels Feed,0,09-03-2025 20:00,09-03-2025,20,Sunday,366,14,20,52,5981,7805,290,109,12,viral,7.557264671,452,2.101753877,1.304965725
IG0021317,3,creator,10018,image,Fitness,Profile,0,19-11-2025 03:00,19-11-2025,3,Wednesday,905,27,43,146,13241,14805,558,134,5,viral,8.466127936,1121,5.569974047,1.118117967
IG0021318,20,creator,31095,image,Travel,External,1,11-03-2025 01:00,11-03-2025,1,Tuesday,95,2,8,12,3327,4617,153,130,5,low,3.516681695,117,0.492040521,1.3877367
IG0021319,5,creator,10739,carousel,Technology,Explore,0,15-05-2025 10:00,15-05-2025,10,Thursday,149,6,9,16,1915,2107,921,115,13,viral,9.399477807,180,8.576217525,1.100261097
IG0021320,1,creator,9461,carousel,Travel,Reels Feed,0,06-08-2025 22:00,06-08-2025,22,Wednesday,82,3,6,14,2948,3776,304,132,8,medium,3.561736771,105,3.213190995,1.280868385
IG0021321,16,brand,9696,carousel,Lifestyle,Home Feed,1,23-02-2025 20:00,23-02-2025,20,Sunday,59,3,2,5,2120,3232,822,116,7,low,3.254716981,69,8.477722772,1.524528302
IG0021322,9,brand,6916,image,Fashion,External,1,21-05-2025 11:00,21-05-2025,11,Wednesday,107,3,3,17,4091,5548,484,124,10,medium,3.177707162,130,6.998264893,1.356147641
IG0021323,10,creator,4542,image,Technology,Reels Feed,1,05-10-2025 13:00,05-10-2025,13,Sunday,123,3,10,17,4628,5849,323,114,13,medium,3.305963699,153,7.111404668,1.263828868
IG0021324,10,creator,4542,carousel,Technology,External,0,01-02-2025 11:00,01-02-2025,11,Saturday,170,3,7,22,7110,8302,682,122,10,low,2.841068917,202,15.01541171,1.167651195
IG0021325,13,brand,5824,reel,Fitness,Home Feed,1,07-11-2025 10:00,07-11-2025,10,Friday,345,3,22,47,4380,6366,548,104,17,viral,9.520547945,417,9.409340659,1.453424658
IG0021326,16,creator,9696,carousel,Fitness,Profile,0,16-04-2025 03:00,16-04-2025,3,Wednesday,206,5,10,30,4196,4758,53,99,9,high,5.981887512,251,0.546617162,1.133937083
IG0021327,20,creator,31095,image,Photography,Profile,0,14-05-2025 09:00,14-05-2025,9,Wednesday,107,5,4,12,4820,5992,985,113,8,low,2.65560166,128,3.167711851,1.243153527
IG0021328,4,creator,4972,carousel,Music,Home Feed,0,13-04-2025 12:00,13-04-2025,12,Sunday,183,8,12,27,3244,3648,526,122,5,viral,7.09001233,230,10.57924377,1.124537608
IG0021329,14,brand,3083,image,Travel,Reels Feed,0,02-05-2025 20:00,02-05-2025,20,Friday,190,6,9,19,3042,3360,726,118,9,viral,7.363576594,224,23.54849173,1.104536489
IG0021330,17,brand,15923,image,Comedy,External,0,14-05-2025 01:00,14-05-2025,1,Wednesday,465,18,26,63,7947,9369,103,127,11,viral,7.197684661,572,0.646863028,1.178935447
IG0021331,5,brand,10739,reel,Photography,External,1,25-05-2025 07:00,25-05-2025,7,Sunday,168,5,7,10,4368,4955,20,135,9,medium,4.34981685,190,0.18623708,1.134386447
IG0021332,13,creator,5824,image,Fitness,Profile,0,07-09-2025 01:00,07-09-2025,1,Sunday,80,3,5,10,2096,2716,24,120,6,medium,4.675572519,98,0.412087912,1.295801527
IG0021333,3,creator,10018,carousel,Comedy,Hashtags,0,07-06-2025 07:00,07-06-2025,7,Saturday,104,2,1,18,1395,1699,434,117,9,viral,8.960573477,125,4.332202036,1.217921147
IG0021334,5,creator,10739,image,Food,Profile,0,22-10-2025 20:00,22-10-2025,20,Wednesday,285,7,0,46,5920,9343,490,121,10,medium,5.709459459,338,4.562808455,1.578209459
IG0021335,16,creator,9696,image,Comedy,Reels Feed,0,14-04-2025 19:00,14-04-2025,19,Monday,1155,35,48,174,21335,24972,654,128,7,high,6.618232951,1412,6.745049505,1.170471057
IG0021336,19,creator,3447,reel,Fashion,Hashtags,0,29-08-2025 06:00,29-08-2025,6,Friday,36,1,1,3,3559,4618,566,120,4,low,1.152008991,41,16.42007543,1.297555493
IG0021337,19,creator,3447,reel,Technology,Hashtags,0,11-01-2025 16:00,11-01-2025,16,Saturday,392,14,23,68,12721,19882,700,123,8,medium,3.906925556,497,20.30751378,1.562927443
IG0021338,17,creator,15923,image,Fitness,Hashtags,0,22-11-2024 06:00,22-11-2024,6,Friday,180,6,0,24,4676,5362,401,120,6,high,4.491017964,210,2.518369654,1.146706587
IG0021339,18,brand,7486,carousel,Technology,Hashtags,1,17-07-2025 09:00,17-07-2025,9,Thursday,180,9,8,16,2322,3588,634,129,7,viral,9.173126615,213,8.469142399,1.545219638
IG0021340,18,creator,7486,carousel,Photography,Home Feed,0,13-03-2025 20:00,13-03-2025,20,Thursday,239,4,14,35,10804,13333,251,143,9,low,2.702702703,292,3.352925461,1.23407997
IG0021341,8,brand,15986,reel,Lifestyle,Explore,1,04-11-2025 05:00,04-11-2025,5,Tuesday,31,0,0,5,2645,3478,834,130,5,low,1.361058601,36,5.217064932,1.314933837
IG0021342,18,creator,7486,carousel,Fitness,Profile,1,26-03-2025 04:00,26-03-2025,4,Wednesday,190,5,9,29,4603,5124,364,116,5,high,5.061916142,233,4.862409832,1.113187052
IG0021343,9,creator,6916,reel,Fitness,Profile,1,13-05-2025 06:00,13-05-2025,6,Tuesday,427,12,26,54,5347,8485,372,133,9,viral,9.706377408,519,5.378831695,1.586871143
IG0021344,19,creator,3447,carousel,Beauty,Home Feed,0,06-08-2025 12:00,06-08-2025,12,Wednesday,261,10,13,45,4067,5599,416,122,8,viral,8.089500861,329,12.06846533,1.376690435
IG0021345,10,brand,4542,image,Technology,Profile,1,09-03-2025 00:00,09-03-2025,0,Sunday,30,0,2,8,2545,3600,16,129,11,low,1.571709234,40,0.352267723,1.41453831
IG0021346,2,creator,22291,reel,Fitness,Home Feed,0,11-12-2024 01:00,11-12-2024,1,Wednesday,12,2,0,2,998,1408,874,116,12,low,1.603206413,16,3.920864923,1.410821643
IG0021347,17,creator,15923,reel,Lifestyle,Explore,1,18-03-2025 21:00,18-03-2025,21,Tuesday,105,6,11,19,2550,3737,813,119,3,medium,5.529411765,141,5.105821767,1.465490196
IG0021348,13,creator,5824,reel,Lifestyle,Profile,1,09-12-2024 13:00,09-12-2024,13,Monday,317,10,18,52,18435,20786,391,106,7,low,2.153512341,397,6.713598901,1.127529156
IG0021349,11,creator,9044,reel,Fashion,External,0,26-04-2025 22:00,26-04-2025,22,Saturday,105,4,8,13,2498,3519,323,127,7,medium,5.204163331,130,3.571428571,1.408726982
IG0021350,16,creator,9696,carousel,Travel,Reels Feed,1,07-05-2025 23:00,07-05-2025,23,Wednesday,0,5,7,15,2763,4077,645,128,8,medium,0.977198697,27,6.652227723,1.475570033
IG0021351,20,creator,31095,carousel,Fitness,Reels Feed,0,19-11-2025 12:00,19-11-2025,12,Wednesday,209,4,16,30,3547,5424,504,114,6,high,7.301945306,259,1.620839363,1.529179588
IG0021352,7,creator,3551,image,Lifestyle,External,0,02-03-2025 19:00,02-03-2025,19,Sunday,257,9,14,44,4380,6609,499,134,9,high,7.397260274,324,14.05237961,1.50890411
IG0021353,3,brand,10018,image,Lifestyle,Reels Feed,1,23-03-2025 10:00,23-03-2025,10,Sunday,632,17,29,93,13529,20079,679,105,6,medium,5.698869096,771,6.77779996,1.48414517
IG0021354,16,creator,9696,carousel,Fashion,Hashtags,1,24-07-2025 02:00,24-07-2025,2,Thursday,0,6,10,40,6688,7705,944,132,9,medium,0.837320574,56,9.735973597,1.152063397
IG0021355,19,creator,3447,image,Beauty,Home Feed,1,11-05-2025 08:00,11-05-2025,8,Sunday,202,8,8,27,3089,3732,801,122,8,viral,7.931369375,245,23.23759791,1.20815798
IG0021356,20,creator,31095,image,Travel,Explore,0,21-09-2025 01:00,21-09-2025,1,Sunday,66,3,4,13,4254,6096,855,135,8,low,2.021626704,86,2.749638205,1.433004231
IG0021357,16,brand,9696,carousel,Music,Home Feed,1,30-11-2024 09:00,30-11-2024,9,Saturday,52,0,1,7,1944,2556,733,123,10,low,3.086419753,60,7.559818482,1.314814815
IG0021358,2,brand,22291,carousel,Fitness,Reels Feed,1,31-01-2025 14:00,31-01-2025,14,Friday,798,27,34,111,11496,17708,561,112,10,high,8.437717467,970,2.51671078,1.540361865
IG0021359,14,creator,3083,image,Music,Reels Feed,1,16-07-2025 16:00,16-07-2025,16,Wednesday,98,2,2,16,5990,7958,450,152,4,low,1.969949917,118,14.59617256,1.328547579
IG0021360,20,creator,31095,carousel,Music,Reels Feed,0,15-04-2025 05:00,15-04-2025,5,Tuesday,941,21,52,148,14884,23225,60,124,12,high,7.807041118,1162,0.192957067,1.56040043
IG0021361,10,creator,4542,carousel,Photography,Explore,1,31-12-2024 10:00,31-12-2024,10,Tuesday,427,13,20,73,8220,9829,257,128,7,high,6.484184915,533,5.658300308,1.195742092
IG0021362,19,brand,3447,carousel,Beauty,Profile,0,21-11-2024 02:00,21-11-2024,2,Thursday,62,1,1,8,4248,4734,751,126,7,low,1.694915254,72,21.78706121,1.11440678
IG0021363,11,brand,9044,reel,Photography,External,0,02-09-2025 06:00,02-09-2025,6,Tuesday,104,2,7,15,2640,4096,458,118,7,medium,4.848484848,128,5.064130916,1.551515152
IG0021364,18,brand,7486,image,Technology,Hashtags,0,04-02-2025 11:00,04-02-2025,11,Tuesday,165,0,9,16,2215,2831,457,129,6,viral,8.577878104,190,6.104728827,1.278103837
IG0021365,11,creator,9044,carousel,Comedy,Profile,1,24-06-2025 14:00,24-06-2025,14,Tuesday,502,18,0,91,11320,14152,961,124,11,high,5.397526502,611,10.62582928,1.250176678
IG0021366,9,creator,6916,reel,Fashion,Home Feed,1,13-10-2025 07:00,13-10-2025,7,Monday,195,4,6,24,7865,10671,194,123,10,low,2.911633821,229,2.805089647,1.356770502
IG0021367,19,creator,3447,reel,Lifestyle,Explore,0,10-04-2025 14:00,10-04-2025,14,Thursday,114,2,6,14,6682,7566,287,111,7,low,2.035318767,136,8.32608065,1.13229572
IG0021368,20,creator,31095,reel,Lifestyle,Profile,0,02-07-2025 01:00,02-07-2025,1,Wednesday,661,20,30,108,8578,10356,353,114,10,viral,9.547680112,819,1.135230744,1.207274423
IG0021369,10,creator,4542,reel,Travel,External,0,09-07-2025 22:00,09-07-2025,22,Wednesday,28,1,2,4,1079,1503,456,122,8,low,3.243744208,35,10.03963012,1.392956441
IG0021370,3,creator,10018,carousel,Beauty,Home Feed,0,04-12-2024 12:00,04-12-2024,12,Wednesday,302,9,16,43,4419,6293,966,132,8,viral,8.372935053,370,9.642643242,1.424077846
IG0021371,3,creator,10018,carousel,Lifestyle,Reels Feed,0,14-12-2024 20:00,14-12-2024,20,Saturday,80,2,4,11,2131,2768,258,114,8,medium,4.55185359,97,2.575364344,1.298920695
IG0021372,8,brand,15986,image,Photography,Explore,0,29-01-2025 11:00,29-01-2025,11,Wednesday,194,5,7,25,5337,6175,79,137,8,medium,4.328274311,231,0.49418241,1.157017051
